Date,Mar 2021,May 2021,Jul 2021,Sep 2021,diff
2020-09-11,270.75,269.75,269.75,273.75,1
2020-09-14,273.25,271.5,271.25,275.75,3
2020-09-15,270.25,269.5,269.25,274.75,1
2020-09-16,274.25,272.75,272.25,276.25,1
2020-09-17,274.0,272.25,270.75,276.25,1
2020-09-18,283.0,280.25,278.75,284.25,1
2020-09-21,283.25,281.25,279.75,285.25,3
2020-09-22,288.25,286.0,284.25,289.75,1
2020-09-23,288.5,285.0,283.5,289.0,1
2020-09-24,286.75,284.5,283.0,288.5,1
2020-09-25,283.25,281.5,281.0,282.25,1
2020-09-28,276.5,274.75,274.25,276.25,3
2020-09-29,279.0,277.25,276.5,277.25,1
2020-09-30,287.5,285.75,285.0,285.75,1
2020-10-01,285.5,284.0,283.25,284.0,1
2020-10-02,287.5,285.75,285.25,286.0,1
2020-10-05,289.75,288.75,290.0,290.0,3
2020-10-06,291.25,289.5,290.0,290.0,1
2020-10-07,294.25,292.5,292.75,290.0,1
2020-10-08,292.75,291.75,291.5,288.75,1
2020-10-09,293.5,294.25,294.5,290.0,1
2020-10-12,287.25,290.5,295.25,290.0,3
2020-10-13,288.0,291.5,296.25,290.0,1
2020-10-14,290.5,293.75,298.75,290.0,1
2020-10-15,294.25,296.0,296.75,288.0,1
2020-10-16,296.0,296.75,298.25,285.75,1
2020-10-19,299.0,298.5,299.75,287.25,3
2020-10-20,299.0,298.5,303.0,290.0,1
2020-10-21,302.5,299.5,302.75,289.75,1
2020-10-22,303.5,300.0,300.75,287.75,1
2020-10-23,302.25,302.25,302.0,289.0,1
2020-10-26,305.0,303.25,304.0,290.0,3
2020-10-27,305.25,302.5,303.0,285.25,1
2020-10-28,295.5,296.25,298.25,280.5,1
2020-10-29,297.0,298.25,299.5,285.75,1
2020-10-30,295.25,296.75,298.5,285.5,1
2020-11-02,293.25,296.0,298.5,285.5,3
2020-11-03,296.75,299.0,301.0,285.25,1
2020-11-04,297.25,299.75,301.75,285.5,1
2020-11-05,302.25,302.25,304.0,287.75,1
2020-11-06,302.5,302.25,304.0,287.75,1
2020-11-09,305.0,304.75,306.25,290.0,3
2020-11-10,311.25,309.75,311.5,290.0,1
2020-11-11,308.5,307.5,310.25,288.75,1
2020-11-12,308.5,309.25,312.0,290.0,1
2020-11-13,307.5,307.25,310.0,289.0,1
2020-11-16,308.25,309.0,311.25,292.0,3
2020-11-17,311.0,310.5,312.25,292.5,1
2020-11-18,313.0,314.5,316.25,294.75,1
2020-11-19,312.0,315.0,316.25,295.25,1
2020-11-20,312.0,315.5,316.75,295.75,1
2020-11-23,302.25,306.75,309.5,292.5,3
2020-11-24,303.75,308.5,311.75,294.25,1
2020-11-25,300.25,304.25,307.75,290.25,1
2020-11-27,299.5,303.25,306.75,290.0,2
2020-11-30,291.5,295.75,299.5,284.0,3
2020-12-01,291.75,295.75,299.5,284.0,1
2020-12-02,296.5,297.75,300.5,286.0,1
2020-12-03,300.75,302.25,304.5,289.25,1
2020-12-04,306.5,307.5,310.0,294.0,1
2020-12-07,318.25,316.75,316.5,301.75,3
2020-12-08,323.5,320.25,317.5,302.0,1
2020-12-09,327.75,324.0,317.0,303.25,1
2020-12-10,332.25,328.75,322.75,306.0,1
2020-12-11,338.0,336.0,330.5,310.5,1
2020-12-14,337.5,335.75,332.25,312.75,3
2020-12-15,334.0,331.0,328.25,309.25,1
2020-12-16,336.0,332.5,330.0,310.75,1
2020-12-17,336.75,333.25,330.25,312.0,1
2020-12-18,337.75,333.75,330.75,312.0,1
2020-12-21,337.75,334.5,331.5,312.75,3
2020-12-22,336.75,334.25,331.25,313.0,1
2020-12-23,336.25,334.0,330.75,313.25,1
2020-12-24,335.5,333.5,330.25,312.75,1
2020-12-28,336.75,335.5,330.75,312.0,4
2020-12-29,339.0,336.0,329.5,309.75,1
2020-12-30,349.0,344.75,337.25,313.0,1
2020-12-31,360.75,355.0,347.0,318.75,1
