Date,Mar 2023,May 2023,Jul 2023,Sep 2023,diff
2022-07-01,480.5,473.5,471.5,430.5,1
2022-07-05,436.75,429.75,426.5,386.75,4
2022-07-06,422.5,415.5,412.25,372.5,1
2022-07-07,431.75,426.25,420.75,381.75,1
2022-07-08,456.5,451.0,445.5,406.5,1
2022-07-11,457.5,453.0,447.5,408.5,3
2022-07-12,425.25,420.0,414.25,375.25,1
2022-07-13,425.0,419.75,414.0,375.0,1
2022-07-14,432.0,426.75,421.0,382.0,1
2022-07-15,433.0,427.75,422.0,383.0,1
2022-07-18,454.5,449.25,442.75,404.5,3
2022-07-19,452.0,446.25,439.25,406.5,1
2022-07-20,445.0,439.25,432.25,399.75,1
2022-07-21,449.75,444.5,438.5,406.0,1
2022-07-22,427.25,421.25,415.0,382.25,1
2022-07-25,414.25,408.75,402.5,369.75,3
2022-07-26,424.25,418.75,412.5,379.75,1
2022-07-27,424.75,419.25,413.25,380.5,1
2022-07-28,432.0,426.25,420.25,387.5,1
2022-07-29,439.0,433.25,427.25,394.5,1
2022-08-01,433.25,427.75,421.75,389.0,3
2022-08-02,413.75,411.25,406.75,374.0,1
2022-08-03,396.25,391.5,389.0,356.25,1
2022-08-04,400.25,396.5,394.0,361.25,1
2022-08-05,407.0,403.75,401.25,368.5,1
2022-08-08,425.25,421.75,419.25,386.75,3
2022-08-09,418.25,417.5,415.0,382.5,1
2022-08-10,407.25,407.0,404.5,374.5,1
2022-08-11,425.75,425.25,422.75,393.25,1
2022-08-12,427.75,428.0,425.5,397.75,1
2022-08-15,428.0,428.0,425.5,398.0,3
2022-08-16,411.25,411.25,406.75,382.25,1
2022-08-17,406.5,408.75,404.25,380.25,1
2022-08-18,384.25,386.5,384.5,360.5,1
2022-08-19,392.25,394.75,392.0,368.0,1
2022-08-22,393.0,395.0,393.25,369.25,3
2022-08-23,410.75,412.0,410.0,388.25,1
2022-08-24,420.75,422.0,420.0,399.75,1
2022-08-25,409.75,411.5,409.75,389.5,1
2022-08-26,404.0,406.5,405.0,384.75,1
2022-08-29,414.25,416.25,413.75,393.75,3
2022-08-30,402.0,405.0,405.0,385.0,1
2022-08-31,400.5,402.75,401.25,382.0,1
2022-09-01,382.0,385.75,385.0,365.75,1
2022-09-02,385.75,389.25,388.25,371.25,1
2022-09-06,388.5,391.25,391.25,375.0,4
2022-09-07,381.0,384.25,384.25,368.0,1
2022-09-08,380.0,383.75,383.75,367.5,1
2022-09-09,395.25,398.25,398.75,382.75,1
2022-09-12,412.5,415.5,416.0,400.25,3
2022-09-13,406.25,409.25,410.0,394.25,1
2022-09-14,403.25,405.5,406.25,391.25,1
2022-09-15,398.25,401.5,402.5,387.5,1
2022-09-16,400.0,402.75,403.5,388.5,1
2022-09-19,405.0,408.0,408.75,394.0,3
2022-09-20,416.0,418.75,419.5,404.75,1
2022-09-21,420.25,422.75,423.5,408.75,1
2022-09-22,420.0,422.5,423.5,408.75,1
2022-09-23,399.75,400.25,401.5,387.5,1
2022-09-26,383.5,384.25,387.0,373.0,3
2022-09-27,374.25,375.5,378.25,364.25,1
2022-09-28,381.75,382.5,385.25,371.25,1
2022-09-29,385.75,387.5,390.25,376.25,1
2022-09-30,393.75,394.5,397.25,383.25,1
2022-10-03,404.5,404.75,407.25,393.25,3
2022-10-04,406.5,407.75,410.25,396.25,1
2022-10-05,405.5,406.5,409.25,395.25,1
2022-10-06,399.5,401.0,403.75,389.75,1
2022-10-07,382.0,384.75,387.5,373.5,1
2022-10-10,387.75,390.5,393.0,379.0,3
2022-10-11,395.75,398.0,399.75,385.75,1
2022-10-12,406.0,408.25,409.5,395.5,1
2022-10-13,410.25,411.25,413.0,398.75,1
2022-10-14,400.75,399.5,402.0,388.75,1
2022-10-17,392.75,394.25,397.75,382.25,3
2022-10-18,390.75,392.75,395.75,381.0,1
2022-10-19,380.75,386.25,390.0,375.25,1
2022-10-20,382.5,388.5,392.75,378.0,1
2022-10-21,382.5,388.25,392.0,377.25,1
2022-10-24,370.0,375.75,379.5,364.75,3
2022-10-25,366.0,372.0,377.0,362.25,1
2022-10-26,364.75,370.75,375.25,360.5,1
2022-10-27,366.25,370.25,375.0,360.25,1
2022-10-28,377.25,380.75,383.25,368.5,1
2022-10-31,398.0,398.5,398.75,384.5,3
2022-11-01,406.75,404.25,403.75,396.5,1
2022-11-02,397.75,398.75,400.25,393.0,1
2022-11-03,388.5,390.25,392.5,385.25,1
2022-11-04,393.75,396.75,397.75,390.5,1
2022-11-07,385.5,386.75,387.75,380.25,3
2022-11-08,382.25,385.0,387.5,380.0,1
2022-11-09,381.75,384.25,386.75,379.25,1
2022-11-10,378.75,381.0,383.75,376.25,1
2022-11-11,387.5,389.75,392.75,385.25,1
2022-11-14,395.25,397.5,401.0,393.5,3
2022-11-15,395.25,396.0,399.75,392.25,1
2022-11-16,392.75,393.25,397.25,389.75,1
2022-11-17,392.75,393.25,397.0,389.5,1
2022-11-18,391.0,390.0,393.0,388.25,1
2022-11-21,395.0,394.25,397.0,391.25,3
2022-11-22,396.0,394.75,397.75,390.5,1
2022-11-23,389.0,388.25,391.25,383.75,1
2022-11-25,383.75,383.5,384.5,377.75,2
2022-11-28,379.25,380.0,381.25,373.75,3
2022-11-29,383.0,382.5,383.5,376.75,1
2022-11-30,385.75,385.0,386.0,379.25,1
2022-12-01,378.5,378.5,380.25,373.0,1
2022-12-02,357.75,357.25,357.75,355.75,1
2022-12-05,335.75,328.75,328.25,327.0,3
2022-12-06,337.0,331.0,331.5,328.5,1
2022-12-07,332.75,330.25,330.75,325.5,1
2022-12-08,330.0,329.5,330.25,324.5,1
2022-12-09,334.0,332.75,333.25,327.75,1
2022-12-12,340.75,339.25,339.5,333.75,3
2022-12-13,340.75,340.0,340.0,334.5,1
2022-12-14,342.0,340.0,340.0,335.0,1
2022-12-15,341.0,340.0,339.5,334.5,1
2022-12-16,338.5,338.25,338.25,332.5,1
2022-12-19,333.25,332.75,333.0,328.75,3
2022-12-20,336.5,335.75,336.0,330.25,1
2022-12-21,346.25,343.75,343.5,339.5,1
2022-12-22,354.5,352.25,351.75,350.0,1
2022-12-23,363.5,360.0,359.0,357.0,1
2022-12-27,370.5,366.25,365.25,363.75,4
2022-12-28,376.5,370.25,368.75,367.5,1
2022-12-29,370.0,364.75,363.0,363.5,1
2022-12-30,367.25,364.0,364.0,363.0,1
